x,y,z
4.099648,-0.149449,-0.031678
4.095951,-0.148015,-0.030080
4.096903,-0.146705,-0.031683
4.092944,-0.146484,-0.030083
4.093445,-0.144943,-0.031685
4.089611,-0.145956,-0.030084
4.089611,-0.144336,-0.031686
4.086278,-0.146484,-0.030083
4.085778,-0.144943,-0.031686
4.083272,-0.148015,-0.030081
4.082320,-0.146705,-0.031683
4.080886,-0.150401,-0.030077
4.079575,-0.149449,-0.031679
4.079354,-0.153408,-0.030072
4.077813,-0.152907,-0.031673
4.078826,-0.156741,-0.030066
4.077205,-0.156741,-0.031667
4.079354,-0.160074,-0.030061
4.077812,-0.160575,-0.031661
4.080886,-0.163080,-0.030056
4.079574,-0.164033,-0.031656
4.083272,-0.165466,-0.030052
4.082319,-0.166778,-0.031652
4.086278,-0.166998,-0.030049
4.085777,-0.168541,-0.031649
3.900131,-0.160074,-0.030061
3.901028,-0.159782,-0.023994
3.902426,-0.162526,-0.023994
3.901663,-0.163080,-0.030056
3.899604,-0.156741,-0.030066
3.900546,-0.156741,-0.023994
3.904603,-0.164704,-0.023994
3.904049,-0.165466,-0.030052
3.900131,-0.153408,-0.030072
3.901028,-0.153699,-0.023994
3.907347,-0.166102,-0.023994
3.907056,-0.166998,-0.030049
3.901663,-0.150401,-0.030077
3.902426,-0.150956,-0.023994
3.910389,-0.166584,-0.023994
3.910389,-0.167526,-0.030048
3.904049,-0.148015,-0.030081
3.904603,-0.148778,-0.023994
3.913430,-0.166102,-0.023994
3.913722,-0.166998,-0.030049
3.907056,-0.146484,-0.030083
3.907347,-0.147380,-0.023994
3.916174,-0.164704,-0.023994
3.916728,-0.165466,-0.030052
3.910389,-0.145956,-0.030084
3.910389,-0.146898,-0.023994
3.918352,-0.162526,-0.023994
3.919114,-0.163080,-0.030056
3.913722,-0.146484,-0.030083
3.913430,-0.147380,-0.023994
3.919750,-0.159782,-0.023994
3.920646,-0.160074,-0.030061
3.916728,-0.148015,-0.030081
3.916174,-0.148778,-0.023994
3.920231,-0.156741,-0.023994
3.921174,-0.156741,-0.030066
3.919114,-0.150401,-0.030077
3.918352,-0.150956,-0.023994
3.919750,-0.153699,-0.023994
3.920646,-0.153408,-0.030071
3.910389,-0.144336,-0.031686
3.910389,-0.144336,-0.031686
4.000000,-0.113234,-0.031735
3.914222,-0.144943,-0.031686
3.897983,-0.156741,-0.031667
3.897983,-0.156741,-0.031667
3.878449,-0.113109,-0.031734
3.898590,-0.152907,-0.031673
3.914223,-0.168541,-0.031649
3.914223,-0.168541,-0.031649
3.879501,-0.186191,-0.031622
3.910389,-0.169148,-0.031648
3.922795,-0.156741,-0.031667
3.922188,-0.152907,-0.031673
4.099869,-0.160074,-0.030061
4.098337,-0.163080,-0.030056
4.097465,-0.162447,-0.023994
4.098844,-0.159741,-0.023994
4.100396,-0.156741,-0.030066
4.099319,-0.156741,-0.023994
4.095951,-0.165466,-0.030052
4.095317,-0.164595,-0.023994
4.099869,-0.153408,-0.030071
4.098844,-0.153741,-0.023994
4.092944,-0.166998,-0.030049
4.092611,-0.165974,-0.023994
4.098337,-0.150401,-0.030077
4.097465,-0.151035,-0.023994
4.089611,-0.167526,-0.030048
4.089611,-0.166449,-0.023994
4.095951,-0.148015,-0.030080
4.095317,-0.148887,-0.023994
4.086278,-0.166998,-0.030049
4.086611,-0.165974,-0.023994
4.092944,-0.146484,-0.030083
4.092611,-0.147508,-0.023994
4.083272,-0.165466,-0.030052
4.083905,-0.164595,-0.023994
4.089611,-0.145956,-0.030084
4.089611,-0.147033,-0.023994
4.080886,-0.163080,-0.030056
4.081758,-0.162447,-0.023994
4.086278,-0.146484,-0.030083
4.086611,-0.147508,-0.023994
4.079354,-0.160074,-0.030061
4.080379,-0.159741,-0.023994
4.083272,-0.148015,-0.030081
4.083905,-0.148887,-0.023994
4.078826,-0.156741,-0.030066
4.079903,-0.156741,-0.023994
4.080886,-0.150401,-0.030077
4.081758,-0.151035,-0.023994
4.079354,-0.153408,-0.030072
4.080379,-0.153741,-0.023994
4.089611,-0.144336,-0.031686
4.085778,-0.144943,-0.031686
4.000000,-0.113234,-0.031735
4.102018,-0.156741,-0.031667
4.101410,-0.152907,-0.031673
4.121551,-0.113109,-0.031734
4.102018,-0.156741,-0.031667
4.085777,-0.168541,-0.031649
4.089611,-0.169148,-0.031648
4.120499,-0.186191,-0.031622
4.085777,-0.168541,-0.031649
4.077205,-0.156741,-0.031667
4.121335,0.035713,0.204232
4.120602,0.037521,0.192161
4.123450,0.030501,0.214877
4.138031,0.037521,0.192370
4.120602,0.037521,0.192161
4.121335,0.035713,0.204232
4.138031,0.035449,0.204245
4.120602,0.037521,-0.030295
4.116932,0.054376,-0.030320
4.138031,0.037521,-0.030294
4.120602,0.037521,-0.030295
4.115339,0.053843,-0.031989
4.116932,0.054376,-0.030320
4.120602,0.037521,-0.030295
4.119256,0.035852,-0.031963
4.110285,0.068842,-0.030342
4.123450,0.030501,0.214877
4.138031,0.029476,0.214715
4.132907,0.007195,0.243078
4.138031,0.037521,0.192370
4.139094,0.036769,0.191293
4.139092,0.036770,-0.030293
4.138031,0.037521,-0.030294
4.120602,0.037521,-0.030295
4.119256,0.035852,-0.031963
4.138031,0.035449,0.204245
4.139094,0.034350,0.204387
4.110285,0.068842,-0.030342
4.108808,0.068057,-0.032011
4.102343,0.081900,-0.030362
4.102343,0.081899,0.252814
4.139094,0.027377,0.216343
4.090838,0.093695,-0.030380
4.090838,0.093693,0.252811
4.101015,0.080870,-0.032031
4.102343,0.081900,-0.030362
4.132907,0.007195,0.243078
4.138031,0.006631,0.242327
4.135339,0.001202,0.253952
4.136177,-0.000863,0.266136
4.137458,0.035918,-0.031909
4.139092,0.036770,-0.030293
4.138580,-0.199968,-0.029950
4.136892,-0.199273,-0.031602
4.099959,0.056453,-0.031993
4.108808,0.068057,-0.032011
4.076411,0.102658,-0.030393
4.076411,0.102656,0.252809
4.089784,0.092383,-0.032048
4.090838,0.093695,-0.030380
4.092755,0.068290,-0.032012
4.101015,0.080870,-0.032031
4.092755,0.068290,-0.032012
4.108808,0.068057,-0.032011
4.099959,0.056453,-0.031993
4.110285,0.068809,0.367730
4.116943,0.054348,0.372761
4.135339,0.001202,0.253952
4.138031,0.000660,0.252799
4.139064,-0.014449,0.065869
4.137009,-0.016502,0.066638
4.137007,-0.019863,0.062786
4.139061,-0.018929,0.060732
4.138863,-0.016502,0.204470
4.139007,-0.082523,0.060724
4.138580,-0.199968,-0.029950
4.136892,-0.199273,-0.031602
4.139094,0.007009,0.240962
4.104189,0.042597,-0.030387
4.105998,0.043342,-0.031974
4.109302,0.028155,-0.031954
4.107722,0.026341,-0.030328
4.098292,0.055439,-0.030418
4.099959,0.056453,-0.031993
4.075784,0.101080,-0.032062
4.076411,0.102658,-0.030393
4.082314,0.078980,-0.032028
4.089784,0.092383,-0.032048
4.102343,0.081866,0.363173
4.136147,-0.000789,0.392807
4.136177,-0.000863,0.266136
4.138031,-0.001407,0.264675
4.136996,-0.037072,0.062786
4.139050,-0.038007,0.060732
4.127816,-0.021203,0.064638
4.137007,-0.019863,0.062786
4.138801,-0.016502,0.249596
4.136892,-0.199273,-0.031602
4.138580,-0.199968,-0.029950
4.135026,-0.203635,-0.029977
4.134264,-0.201927,-0.031597
4.109302,0.028155,-0.031954
4.126095,0.028155,-0.031943
4.124154,0.026341,-0.030322
4.107722,0.026341,-0.030328
4.091253,0.067015,-0.030446
4.092755,0.068290,-0.032012
3.948906,0.107811,-0.030401
4.051094,0.107811,-0.030401
4.050926,0.106140,-0.032069
4.090838,0.093659,0.359088
4.069226,0.087105,-0.032040
4.075784,0.101080,-0.032062
4.081109,0.077417,-0.030470
4.082314,0.078980,-0.032028
4.110285,0.068809,0.367730
4.102343,0.081866,0.363173
4.099137,0.079658,0.368106
4.106595,0.067069,0.372626
4.116943,0.054348,0.372761
4.112713,0.053278,0.377577
4.139094,0.000199,0.252643
4.138031,-0.001318,0.392054
4.136147,-0.000789,0.392807
4.139094,-0.002159,0.265435
4.139047,-0.042488,0.065868
4.139038,-0.058961,0.065868
4.136996,-0.037072,0.062786
4.127816,-0.035732,0.064638
4.139047,-0.042488,0.065868
4.136994,-0.040433,0.066638
4.138580,-0.199968,-0.029950
4.138955,-0.200308,-0.012775
4.135814,-0.204356,-0.015328
4.135026,-0.203635,-0.029977
4.136962,-0.081585,0.062786
4.139007,-0.082523,0.060724
4.139035,-0.063442,0.060732
4.136981,-0.064375,0.062786
4.124154,0.026341,-0.030322
4.126095,0.028155,-0.031943
4.125528,-0.187033,-0.031620
4.123667,-0.186060,-0.030080
4.095660,0.052634,-0.013157
4.098292,0.055439,-0.030418
4.104189,0.042597,-0.030387
4.101401,0.040138,-0.013138
4.107722,0.026341,-0.030328
4.104846,0.024321,-0.013115
4.088809,0.063899,-0.013175
4.091253,0.067015,-0.030446
3.949074,0.106140,-0.032069
3.948906,0.107811,-0.030401
3.923589,0.102658,-0.030393
3.923589,0.102656,0.252809
4.051094,0.107774,0.354212
4.076411,0.102622,0.356003
4.068462,0.085274,-0.030482
4.069226,0.087105,-0.032040
4.050926,0.106140,-0.032069
4.046277,0.091781,-0.032048
4.090838,0.093659,0.359088
4.088310,0.090866,0.364083
4.138031,-0.001318,0.392054
4.139094,-0.002071,0.392324
4.139038,-0.058961,0.065868
4.136983,-0.061015,0.066638
4.139038,-0.058961,0.065868
4.139047,-0.042488,0.065868
4.139093,-0.042488,0.358399
4.139038,-0.058961,0.065868
4.139093,-0.042488,0.358399
4.139083,-0.058959,0.379776
4.127816,-0.021203,0.064638
4.127816,-0.018366,0.068442
4.127816,-0.038570,0.068442
4.127816,-0.035732,0.064638
4.139094,-0.014448,0.358399
4.137040,-0.016502,0.357629
4.135959,-0.204665,0.001089
4.139094,-0.200634,0.003630
4.139018,-0.087002,0.065867
4.136966,-0.084945,0.066638
4.135026,-0.203635,-0.029977
4.135814,-0.204356,-0.015328
4.103603,-0.212573,-0.019093
4.100084,-0.204331,-0.030520
4.107722,0.026341,-0.030328
4.124154,0.026341,-0.030322
4.120850,0.024344,-0.013114
4.104846,0.024321,-0.013115
4.078935,0.074021,-0.013190
4.081109,0.077417,-0.030470
3.953722,0.091789,-0.032048
3.949074,0.106140,-0.032069
3.924216,0.101080,-0.032062
3.923589,0.102658,-0.030393
3.909162,0.093695,-0.030380
3.909162,0.093693,0.252811
4.076411,0.102622,0.356003
4.074911,0.099263,0.361068
4.046277,0.091781,-0.032048
4.046005,0.089844,-0.030481
4.066627,0.081667,-0.013202
4.068462,0.085274,-0.030482
3.900863,0.079658,0.368106
4.099137,0.079658,0.368106
3.893405,0.067069,0.372626
4.106595,0.067069,0.372626
3.887287,0.053278,0.377577
4.112713,0.053278,0.377577
4.139083,-0.058959,0.379776
4.137027,-0.061015,0.379006
4.127816,-0.065541,0.065090
4.136981,-0.064375,0.062786
4.136983,-0.061015,0.066638
4.127816,-0.062635,0.068887
4.137039,-0.040433,0.357629
4.139093,-0.042488,0.358399
4.136994,-0.040433,0.066638
4.127816,-0.038570,0.068442
4.127816,-0.038570,0.355825
4.127816,-0.018366,0.355825
4.135959,-0.204665,0.001089
4.104934,-0.215645,-0.006623
4.136962,-0.081585,0.062786
4.127816,-0.080419,0.065090
4.122260,-0.190412,-0.031615
4.121295,-0.188460,-0.030085
4.124154,0.026341,-0.030322
4.123667,-0.186060,-0.030080
4.120350,-0.182391,-0.012797
4.124154,0.026341,-0.030322
4.120350,-0.182391,-0.012797
4.120850,0.024344,-0.013114
3.911191,0.063899,-0.013175
3.921065,0.074021,-0.013190
4.078935,0.074021,-0.013190
4.088809,0.063899,-0.013175
3.904340,0.052634,-0.013157
4.095660,0.052634,-0.013157
3.898599,0.040138,-0.013138
3.898599,0.040138,-0.013138
4.095660,0.052634,-0.013157
4.101401,0.040138,-0.013138
3.895155,0.024320,-0.013115
4.101401,0.040138,-0.013138
4.104846,0.024321,-0.013115
3.948906,0.107774,0.354212
3.923589,0.102622,0.356003
3.953995,0.089844,-0.030481
3.953722,0.091789,-0.032048
3.930772,0.087111,-0.032040
3.924216,0.101080,-0.032062
3.909162,0.093695,-0.030380
3.910216,0.092383,-0.032048
3.897657,0.081900,-0.030362
3.897657,0.081899,0.252814
4.051094,0.107774,0.354212
4.050689,0.104202,0.359295
3.933373,0.081667,-0.013202
4.066627,0.081667,-0.013202
4.046005,0.089844,-0.030481
4.044772,0.086115,-0.013209
3.897657,0.081866,0.363173
3.900863,0.079658,0.368106
3.911690,0.090866,0.364083
3.909162,0.093659,0.359088
3.889715,0.068809,0.367730
3.893405,0.067069,0.372626
3.879989,-0.001318,0.397175
4.120011,-0.001318,0.397175
3.883057,0.054348,0.372761
3.887287,0.053278,0.377577
4.138409,-0.222886,0.485178
4.132710,-0.222883,0.491139
4.137039,-0.037072,0.361481
4.139093,-0.038007,0.363536
4.127816,-0.038570,0.355825
4.137039,-0.040433,0.357629
4.127816,-0.021203,0.359629
4.127816,-0.035732,0.359629
4.137040,-0.019863,0.361481
4.139094,-0.018929,0.363535
4.127816,-0.021203,0.359629
4.137040,-0.019863,0.361481
4.103004,-0.216327,0.263323
4.136142,-0.204601,0.262609
4.136142,-0.204601,0.262609
4.139094,-0.200431,0.262817
4.136989,-0.084945,0.379006
4.139041,-0.087004,0.379777
4.136966,-0.084945,0.066638
4.127816,-0.083325,0.068887
4.089786,-0.224826,-0.006579
4.087511,-0.222359,-0.019050
4.071878,-0.204637,-0.031672
3.877761,-0.190358,-0.031615
3.878705,-0.188460,-0.030085
4.118040,-0.184725,-0.012793
4.120350,-0.182391,-0.012797
4.123667,-0.186060,-0.030080
4.118040,-0.184725,-0.012793
4.123667,-0.186060,-0.030080
4.121295,-0.188460,-0.030085
4.120850,0.024344,-0.013114
4.120350,-0.182391,-0.012797
4.104846,0.024321,-0.013115
4.120350,-0.182391,-0.012797
4.118040,-0.184725,-0.012793
3.911191,0.063899,-0.013175
3.908747,0.067015,-0.030446
3.918891,0.077417,-0.030470
3.921065,0.074021,-0.013190
3.904340,0.052634,-0.013157
3.901708,0.055439,-0.030418
3.898599,0.040138,-0.013138
3.895811,0.042597,-0.030387
3.881960,-0.184725,-0.012793
4.118040,-0.184725,-0.012793
3.895155,0.024320,-0.013115
3.892278,0.026340,-0.030331
3.949311,0.104202,0.359295
3.948906,0.107774,0.354212
3.923589,0.102622,0.356003
3.925089,0.099263,0.361068
3.909162,0.093659,0.359088
3.931538,0.085274,-0.030482
3.930772,0.087111,-0.032040
3.917689,0.078976,-0.032028
3.910216,0.092383,-0.032048
3.898985,0.080870,-0.032031
3.897657,0.081900,-0.030362
3.889715,0.068842,-0.030342
3.933373,0.081667,-0.013202
3.955228,0.086115,-0.013209
4.044772,0.086115,-0.013209
4.066627,0.081667,-0.013202
3.931538,0.085274,-0.030482
3.933373,0.081667,-0.013202
3.955228,0.086115,-0.013209
3.953995,0.089844,-0.030481
3.867290,-0.222883,0.491139
4.132710,-0.222883,0.491139
4.138409,-0.222886,0.485178
4.139027,-0.082521,0.384916
4.137005,-0.064375,0.382858
4.139055,-0.063439,0.384917
4.137027,-0.061015,0.379006
4.127816,-0.062635,0.376757
4.127816,-0.065541,0.065090
4.127816,-0.062635,0.068887
4.127816,-0.083325,0.068887
4.127816,-0.080419,0.065090
4.127816,-0.035732,0.359629
4.137039,-0.037072,0.361481
4.089207,-0.224680,0.263292
4.139094,-0.202860,0.276742
4.136103,-0.206901,0.275675
4.127816,-0.083325,0.376757
4.136989,-0.084945,0.379006
3.878705,-0.188460,-0.030085
3.881960,-0.184725,-0.012793
4.118040,-0.184725,-0.012793
4.121295,-0.188460,-0.030085
3.918891,0.077417,-0.030470
3.908747,0.067015,-0.030446
3.907253,0.068284,-0.032012
3.917689,0.078976,-0.032028
3.895155,0.024320,-0.013115
3.881960,-0.184725,-0.012793
3.879648,-0.182385,-0.012797
3.879648,-0.182385,-0.012797
3.879150,0.024344,-0.013114
3.892278,0.026340,-0.030331
3.895155,0.024320,-0.013115
3.879150,0.024344,-0.013114
3.892278,0.026340,-0.030331
3.875850,0.026354,-0.030195
3.898985,0.080870,-0.032031
3.907253,0.068284,-0.032012
3.897657,0.081866,0.363173
3.891192,0.068057,-0.032011
3.889715,0.068842,-0.030342
3.883068,0.054376,-0.030320
3.889715,0.068809,0.367730
3.883057,0.054348,0.372761
3.871430,-0.227261,0.493800
4.128570,-0.227261,0.493800
3.861591,-0.222886,0.485178
3.867290,-0.222883,0.491139
4.135818,-0.227256,0.486442
4.138409,-0.222886,0.485178
4.132710,-0.222883,0.491139
4.128570,-0.227261,0.493800
4.137005,-0.064375,0.382858
4.127816,-0.065541,0.380554
4.127816,-0.083325,0.376757
4.127816,-0.062635,0.376757
4.136103,-0.206901,0.275675
4.102928,-0.218522,0.275713
4.136978,-0.081585,0.382858
4.139027,-0.082521,0.384916
4.127816,-0.080419,0.380554
4.136978,-0.081585,0.382858
4.076433,-0.238005,-0.018405
4.079556,-0.239274,-0.005937
4.056251,-0.229322,-0.031139
4.067919,-0.234370,-0.027611
3.928185,-0.204736,-0.031670
3.881960,-0.184725,-0.012793
3.878705,-0.188460,-0.030085
3.876330,-0.186053,-0.030080
3.879648,-0.182385,-0.012797
3.874397,-0.187055,-0.031619
3.876330,-0.186053,-0.030080
3.901708,0.055439,-0.030418
3.900047,0.056450,-0.031993
3.895811,0.042597,-0.030387
3.894016,0.043337,-0.031974
3.892278,0.026340,-0.030331
3.890658,0.028206,-0.031954
3.891192,0.068057,-0.032011
3.891192,0.068057,-0.032011
3.907253,0.068284,-0.032012
3.900047,0.056450,-0.031993
3.884661,0.053843,-0.031989
3.883068,0.054376,-0.030320
3.879398,0.037521,0.192161
3.879398,0.037521,-0.030294
3.863823,-0.000863,0.266136
3.863853,-0.000789,0.392807
3.907996,-0.238324,0.506130
4.092004,-0.238324,0.506130
3.864182,-0.227256,0.486442
3.871430,-0.227261,0.493800
3.867290,-0.222883,0.491139
3.861591,-0.222886,0.485178
4.138409,-0.222886,0.485178
4.135818,-0.227256,0.486442
4.136147,-0.227140,0.317724
4.139094,-0.222967,0.318032
4.127816,-0.065541,0.380554
4.127816,-0.080419,0.380554
4.088966,-0.226832,0.274470
4.139094,-0.209847,0.289208
4.136035,-0.213523,0.287364
3.943749,-0.229322,-0.031139
3.899921,-0.204319,-0.030536
3.890658,0.028206,-0.031954
3.892278,0.026340,-0.030331
3.875850,0.026354,-0.030195
3.873874,0.028205,-0.031830
3.879648,-0.182385,-0.012797
3.876330,-0.186053,-0.030080
3.875850,0.026354,-0.030195
3.879648,-0.182385,-0.012797
3.875850,0.026354,-0.030195
3.879150,0.024344,-0.013114
3.900047,0.056450,-0.031993
3.894016,0.043337,-0.031974
3.876550,0.030501,0.214877
3.867093,0.007195,0.243078
3.879398,0.037521,-0.030294
3.880744,0.035851,-0.031963
3.861969,0.037521,0.192370
3.879398,0.037521,0.192161
3.879398,0.037521,-0.030294
3.861969,0.037521,-0.030294
3.878665,0.035713,0.204232
3.864661,0.001202,0.253952
3.917479,-0.247416,0.512019
4.082521,-0.247416,0.512019
4.128570,-0.227261,0.493800
4.092004,-0.238324,0.506130
4.104444,-0.238358,0.498396
4.135818,-0.227256,0.486442
3.895556,-0.238358,0.498396
3.907996,-0.238324,0.506130
3.871430,-0.227261,0.493800
3.864182,-0.227256,0.486442
3.863853,-0.227140,0.317724
3.864182,-0.227256,0.486442
3.861591,-0.222886,0.485178
3.860906,-0.222967,0.318032
3.861969,-0.001318,0.392054
3.863853,-0.000789,0.392807
3.863823,-0.000863,0.266136
3.861969,-0.001407,0.264675
4.102197,-0.239154,0.317300
4.136147,-0.227140,0.317724
4.135818,-0.227256,0.486442
4.104444,-0.238358,0.498396
4.136114,-0.224911,0.304926
4.139094,-0.220804,0.306018
4.136035,-0.213523,0.287364
4.103312,-0.224654,0.286811
4.139094,-0.214696,0.295266
4.136042,-0.218475,0.293477
4.062535,-0.253080,-0.026155
4.073081,-0.252310,-0.016016
4.077035,-0.251352,-0.002351
4.048222,-0.253224,-0.029920
3.875850,0.026354,-0.030195
3.873874,0.028205,-0.031830
3.861969,0.037521,0.192370
3.861969,0.037521,-0.030294
3.860908,0.036770,-0.030293
3.860906,0.036769,0.191293
3.878665,0.035713,0.204232
3.861969,0.035449,0.204245
3.879398,0.037521,-0.030294
3.880744,0.035851,-0.031963
3.864661,0.001202,0.253952
3.861969,0.000660,0.252799
3.925527,-0.261741,0.516023
4.074473,-0.261741,0.516023
4.092004,-0.238324,0.506130
4.082521,-0.247416,0.512019
4.089570,-0.247418,0.506023
4.104444,-0.238358,0.498396
3.910430,-0.247418,0.506023
3.917479,-0.247416,0.512019
3.907996,-0.238324,0.506130
3.895556,-0.238358,0.498396
3.897803,-0.239154,0.317300
3.895556,-0.238358,0.498396
3.864182,-0.227256,0.486442
3.863853,-0.227140,0.317724
3.860906,-0.002159,0.265435
3.860906,-0.002071,0.392324
3.861969,-0.001318,0.392054
3.860973,-0.082521,0.384916
3.861591,-0.222886,0.485178
4.088440,-0.247495,0.316826
4.089570,-0.247418,0.506023
4.102485,-0.236882,0.304904
4.136114,-0.224911,0.304926
4.089109,-0.232503,0.284512
3.932081,-0.234370,-0.027611
3.951778,-0.253224,-0.029920
3.896397,-0.212573,-0.019093
3.912489,-0.222359,-0.019050
3.865736,-0.201927,-0.031597
3.864974,-0.203635,-0.029977
3.863106,-0.199265,-0.031602
3.876550,0.030501,0.214877
3.861969,0.029476,0.214715
3.867093,0.007195,0.243078
3.861969,0.006631,0.242327
3.860906,0.034350,0.204387
3.861969,0.035449,0.204245
3.928511,-0.276368,0.517434
4.071489,-0.276368,0.517434
4.074473,-0.261741,0.516023
4.079447,-0.261714,0.511173
3.920553,-0.261714,0.511173
3.925527,-0.261741,0.516023
3.911560,-0.247495,0.316826
3.910430,-0.247418,0.506023
3.863886,-0.224911,0.304926
3.897515,-0.236882,0.304904
3.863886,-0.224911,0.304926
3.860906,-0.220804,0.306018
4.088605,-0.245155,0.303702
4.103134,-0.230385,0.293803
4.136042,-0.218475,0.293477
4.075926,-0.257064,0.004547
4.061628,-0.258250,-0.022054
4.072114,-0.257756,-0.010717
3.952682,-0.258406,-0.026102
4.047318,-0.258406,-0.026102
3.937465,-0.253080,-0.026155
3.864974,-0.203635,-0.029977
3.864186,-0.204356,-0.015328
3.861420,-0.199968,-0.029951
3.863106,-0.199265,-0.031602
3.861420,-0.199968,-0.029951
3.860908,0.036770,-0.030293
3.862578,0.035869,-0.031962
3.863106,-0.199265,-0.031602
3.860906,0.000199,0.252643
3.928513,-0.466206,0.517434
4.071487,-0.466206,0.517434
4.071489,-0.276368,0.517434
4.075929,-0.276368,0.512981
3.924071,-0.276368,0.512981
3.928511,-0.276368,0.517434
4.079447,-0.261714,0.511173
4.079153,-0.260627,0.315855
3.920847,-0.260627,0.315855
3.920553,-0.261714,0.511173
3.911395,-0.245155,0.303702
3.896866,-0.230385,0.293803
3.863958,-0.218475,0.293477
3.860959,-0.087004,0.379777
3.860973,-0.082521,0.384916
3.863022,-0.081585,0.382858
3.863011,-0.084945,0.379006
3.860906,-0.014448,0.358399
3.861199,-0.016502,0.249596
3.862960,-0.016502,0.357629
3.860945,-0.063439,0.384917
3.862995,-0.064375,0.382858
4.088984,-0.238514,0.291897
4.075929,-0.289893,0.132499
4.075929,-0.289960,0.158039
3.923567,-0.238005,-0.018405
3.949610,-0.271841,0.051217
4.050390,-0.271841,0.051217
3.938372,-0.258250,-0.022054
3.910214,-0.224826,-0.006579
3.895066,-0.215645,-0.006623
3.860906,0.027377,0.216343
3.860906,0.007009,0.240962
3.861420,-0.199968,-0.029951
3.860993,-0.082523,0.060724
3.860936,-0.014449,0.065869
3.860939,-0.018929,0.060732
3.862993,-0.019863,0.062786
3.862991,-0.016502,0.066638
3.861137,-0.016502,0.204470
3.924537,-0.481903,0.517434
4.075463,-0.481903,0.517434
4.071487,-0.466206,0.517434
4.075929,-0.465657,0.513045
3.924071,-0.465657,0.513045
3.928513,-0.466206,0.517434
4.075929,-0.276368,0.512981
4.075929,-0.276368,0.314548
3.924071,-0.276368,0.314548
3.924071,-0.276368,0.512981
3.911016,-0.238514,0.291897
3.863958,-0.218475,0.293477
3.860906,-0.214696,0.295266
3.860982,-0.087002,0.065867
3.863034,-0.084945,0.066638
3.863011,-0.084945,0.379006
3.863022,-0.081585,0.382858
3.872184,-0.080419,0.380554
3.872184,-0.083325,0.376757
3.860917,-0.058959,0.379776
3.860906,-0.018929,0.363535
3.860907,-0.038007,0.363536
3.862960,-0.019863,0.361481
3.860906,-0.018929,0.363535
3.860917,-0.058959,0.379776
3.862973,-0.061015,0.379006
4.075929,-0.289893,0.132499
4.075929,-0.289960,0.158039
4.075224,-0.290972,0.157327
4.075274,-0.290961,0.132867
4.075929,-0.285000,0.097127
4.075929,-0.291017,0.129865
4.063145,-0.269670,0.053873
3.926919,-0.252310,-0.016016
3.948962,-0.280527,0.062935
4.051038,-0.280527,0.062935
3.936855,-0.269670,0.053873
3.861420,-0.199968,-0.029951
3.864974,-0.203635,-0.029977
3.864186,-0.204356,-0.015328
3.861045,-0.200308,-0.012775
3.864041,-0.204665,0.001089
3.920444,-0.239274,-0.005937
3.860950,-0.038007,0.060732
3.863004,-0.037072,0.062786
3.862993,-0.019863,0.062786
3.872184,-0.021203,0.064638
3.913185,-0.497917,0.517434
4.086815,-0.497917,0.517434
4.075463,-0.481903,0.517434
4.079519,-0.480056,0.513033
3.920481,-0.480056,0.513033
3.924537,-0.481903,0.517434
4.075929,-0.465657,0.513045
4.075929,-0.445691,0.422798
4.075929,-0.304601,0.423065
3.924071,-0.304601,0.423065
3.924071,-0.445691,0.422798
3.924071,-0.465657,0.513045
4.075929,-0.300626,0.419455
4.075929,-0.300529,0.382051
3.924071,-0.300529,0.382051
3.924071,-0.300626,0.419455
3.910891,-0.232503,0.284512
3.896688,-0.224654,0.286811
3.863965,-0.213523,0.287364
3.862995,-0.064375,0.382858
3.872184,-0.065541,0.380554
3.860907,-0.038007,0.363536
3.862961,-0.037072,0.361481
4.075267,-0.291852,0.159503
4.075929,-0.291017,0.160339
4.075929,-0.293651,0.128742
4.075929,-0.296868,0.103065
4.072632,-0.285396,0.083077
4.075290,-0.291852,0.130700
4.075929,-0.291017,0.129865
4.063492,-0.278302,0.065820
3.948964,-0.286574,0.067856
4.051036,-0.286574,0.067856
3.936508,-0.278302,0.065820
3.927886,-0.257756,-0.010717
3.896996,-0.216327,0.263323
3.910793,-0.224680,0.263292
3.860962,-0.058961,0.065868
3.860953,-0.042488,0.065868
3.860965,-0.063442,0.060732
3.860993,-0.082523,0.060724
3.863038,-0.081585,0.062786
3.863019,-0.064375,0.062786
3.860953,-0.042488,0.065868
3.863006,-0.040433,0.066638
3.863004,-0.037072,0.062786
3.872184,-0.035732,0.064638
3.896692,-0.507871,0.517434
4.103308,-0.507871,0.517434
3.913185,-0.497917,0.517434
4.103308,-0.507871,0.517434
4.086815,-0.497917,0.517434
4.086815,-0.497917,0.517434
4.089842,-0.494625,0.513036
3.910158,-0.494625,0.513036
3.913185,-0.497917,0.517434
4.079519,-0.480056,0.513033
4.079162,-0.481399,0.315869
4.075929,-0.465657,0.314536
3.920838,-0.481399,0.315869
3.920481,-0.480056,0.513033
3.924071,-0.465657,0.314536
4.075929,-0.301782,0.421778
4.075929,-0.449357,0.418952
4.075929,-0.448117,0.421790
4.075929,-0.304601,0.423065
4.075929,-0.445691,0.422798
4.074967,-0.444452,0.421255
4.075009,-0.305409,0.421280
3.924071,-0.301782,0.421778
3.925033,-0.444452,0.421255
3.924071,-0.445691,0.422798
3.924071,-0.304601,0.423065
3.924991,-0.305409,0.421280
3.924071,-0.448117,0.421790
3.924071,-0.449357,0.418952
